phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
7218365,https://ebbanconacion.repl.co/xzlaveco/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7218365,2021-07-07T14:06:17+00:00,yes,2021-07-07T14:14:10+00:00,yes,Other
7218364,https://ebbanconacion.repl.co/,http://www.phishtank.com/phish_detail.php?phish_id=7218364,2021-07-07T14:06:13+00:00,yes,2021-07-07T14:14:10+00:00,yes,Other
7218362,http://155.94.135.223/,http://www.phishtank.com/phish_detail.php?phish_id=7218362,2021-07-07T14:06:04+00:00,yes,2021-07-07T14:14:10+00:00,yes,Other
7218361,https://fbcom-wtcsucu1.streamsteam.ca/connect.html?timelimit=bddedaa0980040ff0f118818c4a20cc0,http://www.phishtank.com/phish_detail.php?phish_id=7218361,2021-07-07T14:06:00+00:00,yes,2021-07-07T14:14:11+00:00,yes,Other
7218319,https://aonzon.co.ip.xhexibm.asia/mobile/,http://www.phishtank.com/phish_detail.php?phish_id=7218319,2021-07-07T14:03:34+00:00,yes,2021-07-07T14:09:21+00:00,yes,Other
7218309,https://ventrans.in/wp-drive/One-Drive/onedrivelogon.php,http://www.phishtank.com/phish_detail.php?phish_id=7218309,2021-07-07T14:02:44+00:00,yes,2021-07-07T14:08:08+00:00,yes,Other
7218298,https://drive.google.com.pdfdocument.bcuworks.com/dropgoogle/document.php,http://www.phishtank.com/phish_detail.php?phish_id=7218298,2021-07-07T14:01:49+00:00,yes,2021-07-07T14:06:54+00:00,yes,Other
7218293,http://attnet.hyperphp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7218293,2021-07-07T14:01:27+00:00,yes,2021-07-07T14:06:55+00:00,yes,Other
7218262,http://ebay-diskussion-forum-t1-de.22web.org,http://www.phishtank.com/phish_detail.php?phish_id=7218262,2021-07-07T13:54:37+00:00,yes,2021-07-07T13:59:39+00:00,yes,"eBay, Inc."
7218235,https://storage.cloud.google.com/yyw77ywnn68weyew6euserq.appspot.com/index.html#rosalefua@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=7218235,2021-07-07T13:30:26+00:00,yes,2021-07-07T13:34:56+00:00,yes,Other
7218234,https://storage.cloud.google.com/yyw77ywnn68weyew6euserq.appspot.com/index.html#leta@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=7218234,2021-07-07T13:30:24+00:00,yes,2021-07-07T13:34:56+00:00,yes,Other
7218233,https://storage.cloud.google.com/yyw77ywnn68weyew6euserq.appspot.com/index.html#roger@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=7218233,2021-07-07T13:30:01+00:00,yes,2021-07-07T13:34:56+00:00,yes,Other
7218175,http://p2p.swiftpay.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7218175,2021-07-07T12:50:39+00:00,yes,2021-07-07T14:11:46+00:00,yes,Other
7218174,https://p2p.swiftpay.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7218174,2021-07-07T12:50:12+00:00,yes,2021-07-07T14:11:46+00:00,yes,Other
7218158,https://master-up.ru/,http://www.phishtank.com/phish_detail.php?phish_id=7218158,2021-07-07T12:36:15+00:00,yes,2021-07-07T12:40:32+00:00,yes,Steam
7218124,https://530908.selcdn.ru/general-vveb-online/gen.html#licensing@pplsi.com,http://www.phishtank.com/phish_detail.php?phish_id=7218124,2021-07-07T11:58:56+00:00,yes,2021-07-07T12:00:35+00:00,yes,Other
7218091,https://storage.cloud.google.com/yyw77ywnn68weyew6euserq.appspot.com/index.html#azaleajones@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=7218091,2021-07-07T11:39:16+00:00,yes,2021-07-07T11:41:54+00:00,yes,Other
7218081,"https://services.runescape.com-vzla.ru/m=weblogin/loginform298,897,883,57429512,2167",http://www.phishtank.com/phish_detail.php?phish_id=7218081,2021-07-07T11:31:03+00:00,yes,2021-07-07T11:34:49+00:00,yes,RuneScape
7218052,https://tinyurl.com/36wd5y7u,http://www.phishtank.com/phish_detail.php?phish_id=7218052,2021-07-07T11:20:59+00:00,yes,2021-07-22T05:27:15+00:00,yes,Other
7218050,https://www.surveyheart.com/form/60e16548acc3670c142bc20f,http://www.phishtank.com/phish_detail.php?phish_id=7218050,2021-07-07T11:20:32+00:00,yes,2021-07-07T11:23:04+00:00,yes,Other
7218001,https://realizare.com.br/kfldnf/pre_qualify.php,http://www.phishtank.com/phish_detail.php?phish_id=7218001,2021-07-07T10:46:27+00:00,yes,2021-07-07T10:47:57+00:00,yes,"Internal Revenue Service"
7217942,https://sites.google.com/view/richcoff/bt-business,http://www.phishtank.com/phish_detail.php?phish_id=7217942,2021-07-07T09:59:50+00:00,yes,2021-07-20T07:07:24+00:00,yes,Other
7217855,http://cb87888.tmweb.ru/servmodeledesdonneesetdescopilationdesinfo/my-account-886922,http://www.phishtank.com/phish_detail.php?phish_id=7217855,2021-07-07T09:00:25+00:00,yes,2021-07-07T09:01:42+00:00,yes,Other
7217842,https://s.id/CniVi,http://www.phishtank.com/phish_detail.php?phish_id=7217842,2021-07-07T08:32:08+00:00,yes,2021-07-22T05:27:15+00:00,yes,Other
7217819,http://www.rakuten.co.jp.oadkxoe.cf/,http://www.phishtank.com/phish_detail.php?phish_id=7217819,2021-07-07T08:16:16+00:00,yes,2021-07-07T08:22:46+00:00,yes,Other
7217512,http://200.25.198.35.bc.googleusercontent.com/internetbanking.caixa.gov.br,http://www.phishtank.com/phish_detail.php?phish_id=7217512,2021-07-07T05:10:51+00:00,yes,2021-07-22T05:27:15+00:00,yes,Other
7217513,http://200.25.198.35.bc.googleusercontent.com/internetbanking.caixa.gov.br/,http://www.phishtank.com/phish_detail.php?phish_id=7217513,2021-07-07T05:10:51+00:00,yes,2021-07-22T05:27:15+00:00,yes,Other
7217475,http://cb87888.tmweb.ru/servmodeledesdonneesetdescopilationdesinfo/my-account-886922/,http://www.phishtank.com/phish_detail.php?phish_id=7217475,2021-07-07T05:00:21+00:00,yes,2021-07-07T05:04:59+00:00,yes,Other
7217474,http://cb87888.tmweb.ru/servmodeledesdonneesetdescopilationdesinfo/,http://www.phishtank.com/phish_detail.php?phish_id=7217474,2021-07-07T05:00:20+00:00,yes,2021-07-07T05:04:59+00:00,yes,Other
7217400,http://thedscomputers.com/ifmbe/cpss/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=7217400,2021-07-07T04:01:09+00:00,yes,2021-07-07T04:06:03+00:00,yes,Other
7217392,https://smbc.co.jp.rr04y2w.cn/suc.php,http://www.phishtank.com/phish_detail.php?phish_id=7217392,2021-07-07T04:00:31+00:00,yes,2021-07-07T04:06:03+00:00,yes,Other
7217300,https://hdfbcgc.ml/pay/error,http://www.phishtank.com/phish_detail.php?phish_id=7217300,2021-07-07T03:01:12+00:00,yes,2021-07-07T03:03:12+00:00,yes,Other
7217289,http://ie-rhenus.com/dataxx00xxviewxx00/checkxx0088xxloxcaxlview/,http://www.phishtank.com/phish_detail.php?phish_id=7217289,2021-07-07T03:00:34+00:00,yes,2021-07-07T03:02:00+00:00,yes,Other
7217286,http://cb87888.tmweb.ru/servmodeledesdonneesetdescopilationdesinfo/my-account-787797/,http://www.phishtank.com/phish_detail.php?phish_id=7217286,2021-07-07T03:00:26+00:00,yes,2021-07-07T03:02:00+00:00,yes,Other
7217285,http://cb87888.tmweb.ru/servmodeledesdonneesetdescopilationdesinfo,http://www.phishtank.com/phish_detail.php?phish_id=7217285,2021-07-07T03:00:25+00:00,yes,2021-07-07T03:02:00+00:00,yes,Other
7217284,http://access.cloudserver817.com/bfu3jzczahljko4z,http://www.phishtank.com/phish_detail.php?phish_id=7217284,2021-07-07T03:00:20+00:00,yes,2021-07-07T03:02:00+00:00,yes,Other
7217214,http://webmail.office365.user.u1419088.cp.regruhosting.ru/true/loginsa/,http://www.phishtank.com/phish_detail.php?phish_id=7217214,2021-07-07T02:04:23+00:00,yes,2021-07-07T02:08:20+00:00,yes,Other
7217213,http://webmail.office365.user.u1419088.cp.regruhosting.ru/true/loginsa,http://www.phishtank.com/phish_detail.php?phish_id=7217213,2021-07-07T02:04:22+00:00,yes,2021-07-07T02:08:20+00:00,yes,Other
7217202,https://fbcom-bk019e8e.streamsteam.ca/connect.html?timelimit=9695b2356305da81ee5aac752c47590d,http://www.phishtank.com/phish_detail.php?phish_id=7217202,2021-07-07T02:03:35+00:00,yes,2021-07-07T02:07:08+00:00,yes,Other
7217188,https://soundsforseniors.live/adobe/email/security,http://www.phishtank.com/phish_detail.php?phish_id=7217188,2021-07-07T02:02:45+00:00,yes,2021-07-07T02:05:57+00:00,yes,Other
7217189,https://soundsforseniors.live/adobe/email/security/,http://www.phishtank.com/phish_detail.php?phish_id=7217189,2021-07-07T02:02:45+00:00,yes,2021-07-07T02:05:57+00:00,yes,Other
7217158,https://www.kisa.link/url_redirector.php?url=P6KK,http://www.phishtank.com/phish_detail.php?phish_id=7217158,2021-07-07T02:00:33+00:00,yes,2021-07-07T02:04:45+00:00,yes,Other
7217111,https://smbc.co.jp.rq58d59.cn/suc.php,http://www.phishtank.com/phish_detail.php?phish_id=7217111,2021-07-07T01:00:19+00:00,yes,2021-07-07T01:03:10+00:00,yes,Other
7217108,http://smbc.co.jp.rr04y2w.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7217108,2021-07-07T00:55:16+00:00,yes,2021-07-07T00:57:24+00:00,yes,"Sumitomo Mitsui Banking Corporation"
7216917,https://rb.gy/go4iaa,http://www.phishtank.com/phish_detail.php?phish_id=7216917,2021-07-06T20:17:27+00:00,yes,2021-07-06T20:18:12+00:00,yes,Other
7216876,https://oi58904x.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7216876,2021-07-06T19:42:28+00:00,yes,2021-07-06T19:43:23+00:00,yes,Other
7216728,http://www.lobbygolf.org/members/u/near.htm,http://www.phishtank.com/phish_detail.php?phish_id=7216728,2021-07-06T18:39:47+00:00,yes,2021-07-10T20:53:49+00:00,yes,Other
7216721,https://570900.selcdn.ru/elk/elkgen.html,http://www.phishtank.com/phish_detail.php?phish_id=7216721,2021-07-06T18:36:06+00:00,yes,2021-07-06T18:39:53+00:00,yes,Other
7216701,http://ebay-communaute-fr-t8-forums-de-discussion.22web.org,http://www.phishtank.com/phish_detail.php?phish_id=7216701,2021-07-06T18:18:32+00:00,yes,2021-07-28T15:46:00+00:00,yes,"eBay, Inc."
7216630,https://srilakshmiengg.com/wp-includes/secumd.org_drthor/secumd.org_drthor/W/,http://www.phishtank.com/phish_detail.php?phish_id=7216630,2021-07-06T17:32:45+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7216595,https://570900.selcdn.ru/elk/elkgen.html#roncrutcher@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=7216595,2021-07-06T16:54:49+00:00,yes,2021-07-06T16:57:32+00:00,yes,Other
7216590,https://smbc.co.jp.rq58d59.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7216590,2021-07-06T16:40:31+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7216586,https://smbc.co.jp.rr04y2w.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7216586,2021-07-06T16:37:08+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7216510,https://accesidca.zyrosite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7216510,2021-07-06T15:22:27+00:00,yes,2021-07-06T15:23:24+00:00,yes,Other
7216507,https://adminpostalessl.zyrosite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7216507,2021-07-06T15:19:48+00:00,yes,2021-07-06T15:23:24+00:00,yes,Other
7216491,http://hotmailrafa.mipropia.com/PICHINCHA%20OFICIAL/,http://www.phishtank.com/phish_detail.php?phish_id=7216491,2021-07-06T15:09:18+00:00,yes,2021-07-06T15:14:09+00:00,yes,Other
7216488,http://hotmailrafa.mipropia.com/PICHINCHA%20OFICIAL/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216488,2021-07-06T15:08:07+00:00,yes,2021-07-06T15:09:34+00:00,yes,Other
7216422,http://4565434344354.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216422,2021-07-06T14:17:44+00:00,yes,2021-07-06T14:19:40+00:00,yes,Other
7216413,http://4565465565433.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216413,2021-07-06T14:15:20+00:00,yes,2021-07-06T14:18:30+00:00,yes,Other
7216407,http://556554354654345.hyperphp.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216407,2021-07-06T14:14:18+00:00,yes,2021-07-06T14:18:30+00:00,yes,Other
7216372,https://mail.cabconnect.com.au/images/wet/2020dhl_topscript/dhl_topscript/cmd-login=cd01efe09a3c34091edcbd69433f3bbc/?reff=MDg1ODI4MGI1NTA4ZWUxMDk1OGE3NWVkNTExOGE3Nzg=,http://www.phishtank.com/phish_detail.php?phish_id=7216372,2021-07-06T14:04:44+00:00,yes,2021-07-06T14:09:10+00:00,yes,Other
7216353,https://amazo-deafg.com/,http://www.phishtank.com/phish_detail.php?phish_id=7216353,2021-07-06T14:03:48+00:00,yes,2021-07-06T14:06:49+00:00,yes,Other
7216346,http://lwhrxl.keducon.com/,http://www.phishtank.com/phish_detail.php?phish_id=7216346,2021-07-06T14:03:22+00:00,yes,2021-07-06T14:05:38+00:00,yes,Other
7216316,http://glamournailsbyleda.com/gg/en.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=4&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email=a@a.c&amp;.rand=13inboxlight.aspx?n=1774256418,http://www.phishtank.com/phish_detail.php?phish_id=7216316,2021-07-06T14:01:28+00:00,yes,2021-07-06T14:03:17+00:00,yes,Other
7216315,https://fbcom-hp3a3f0l.streamsteam.ca/connect.html?timelimit=ad51c0c4723bb4f645155f128ffb2044,http://www.phishtank.com/phish_detail.php?phish_id=7216315,2021-07-06T14:01:24+00:00,yes,2021-07-06T14:03:17+00:00,yes,Other
7216313,http://suuupeernet.byethost7.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7216313,2021-07-06T14:01:18+00:00,yes,2021-07-06T14:03:17+00:00,yes,Other
7216300,http://br194.teste.website/~leites14/xcscxcfsds/netflix2/netflix2020/net/index.php?q=ds9txfxdds9t-a3yo-ds9ta3yoa3yo-mbisa3yo&amp;s=ds9txfxdds9t-a3yo-ds9ta3yoa3yo-mbisa3yo&amp;n=ds9txfxdds9t-a3yo-ds9ta3yoa3yo-mbisa3yo,http://www.phishtank.com/phish_detail.php?phish_id=7216300,2021-07-06T14:00:30+00:00,yes,2021-07-06T14:02:05+00:00,yes,Other
7216298,https://fbcom-shlb2vg1hx.streamsteam.ca/connect.html,http://www.phishtank.com/phish_detail.php?phish_id=7216298,2021-07-06T14:00:22+00:00,yes,2021-07-06T14:02:05+00:00,yes,Other
7216260,https://phiphihotelgroup.com/pages/,http://www.phishtank.com/phish_detail.php?phish_id=7216260,2021-07-06T13:35:44+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7216148,https://themodafinil.com/getyourpay.com/pre_qualify.php,http://www.phishtank.com/phish_detail.php?phish_id=7216148,2021-07-06T12:11:12+00:00,yes,2021-07-06T12:12:42+00:00,yes,"Internal Revenue Service"
7216108,https://cyberdex.ru,http://www.phishtank.com/phish_detail.php?phish_id=7216108,2021-07-06T11:14:53+00:00,yes,2021-07-22T05:13:23+00:00,yes,Steam
7216107,https://master-up.ru,http://www.phishtank.com/phish_detail.php?phish_id=7216107,2021-07-06T11:13:39+00:00,yes,2021-07-22T05:13:23+00:00,yes,Steam
7215946,https://uzaqztk7ovr.typeform.com/to/V8A4psYf,http://www.phishtank.com/phish_detail.php?phish_id=7215946,2021-07-06T09:42:56+00:00,yes,2021-07-21T16:25:33+00:00,yes,Other
7215914,https://panel.swiftpay.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7215914,2021-07-06T09:28:46+00:00,yes,2021-07-06T09:53:49+00:00,yes,Other
7215912,http://swiftpay.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7215912,2021-07-06T09:27:53+00:00,yes,2021-07-06T09:53:49+00:00,yes,Other
7215911,https://swiftpay.pro/,http://www.phishtank.com/phish_detail.php?phish_id=7215911,2021-07-06T09:27:27+00:00,yes,2021-07-06T09:53:49+00:00,yes,Other
7215767,https://cvstree.lakesidegroup.me/cl/vumraztouxkjrhm260d06b64c91cf/?pp=,http://www.phishtank.com/phish_detail.php?phish_id=7215767,2021-07-06T08:29:48+00:00,yes,2021-07-06T08:35:21+00:00,yes,Other
7215479,http://u1175606lmw.ha004.t.justns.ru/inst/postaletg/postale/authentification/colis=826,http://www.phishtank.com/phish_detail.php?phish_id=7215479,2021-07-06T03:00:58+00:00,yes,2021-07-06T03:04:50+00:00,yes,Other
7215393,https://dacinterpretingservices.cf/?login=do,http://www.phishtank.com/phish_detail.php?phish_id=7215393,2021-07-06T02:06:24+00:00,yes,2021-07-06T02:08:42+00:00,yes,Other
7215368,http://soewjy.keducon.com/,http://www.phishtank.com/phish_detail.php?phish_id=7215368,2021-07-06T02:05:07+00:00,yes,2021-07-06T02:07:09+00:00,yes,Other
7215362,http://gpfqko.keducon.com/,http://www.phishtank.com/phish_detail.php?phish_id=7215362,2021-07-06T02:04:47+00:00,yes,2021-07-06T02:07:10+00:00,yes,Other
7215357,http://timeline.fbcom-bnxl5e5h.kets.sd/connect.html?timelimit=6f0c883b97ea260090825300095518f7,http://www.phishtank.com/phish_detail.php?phish_id=7215357,2021-07-06T02:04:24+00:00,yes,2021-07-06T02:07:10+00:00,yes,Other
7215353,http://wildcard.kets.sd/connect.html?timelimit=66ecf8cf44a943750b8605875867e1f4,http://www.phishtank.com/phish_detail.php?phish_id=7215353,2021-07-06T02:04:02+00:00,yes,2021-07-06T02:07:10+00:00,yes,Other
7215343,http://ietmwy.keducon.com/,http://www.phishtank.com/phish_detail.php?phish_id=7215343,2021-07-06T02:03:25+00:00,yes,2021-07-06T02:05:35+00:00,yes,Other
7215341,http://u1175606lmw.ha004.t.justns.ru/inst/postaletg/postale/authentification/colis=826/,http://www.phishtank.com/phish_detail.php?phish_id=7215341,2021-07-06T02:03:17+00:00,yes,2021-07-06T02:05:35+00:00,yes,Other
7215338,http://www.update.emdc2013.ro/,http://www.phishtank.com/phish_detail.php?phish_id=7215338,2021-07-06T02:03:08+00:00,yes,2021-07-06T02:05:35+00:00,yes,Other
7215336,http://update.emdc2013.ro/,http://www.phishtank.com/phish_detail.php?phish_id=7215336,2021-07-06T02:03:04+00:00,yes,2021-07-06T02:05:35+00:00,yes,Other
7215334,http://sg3plvwcpnl378889.prod.sin3.secureserver.net/~aloyst/fonts/Excel1/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,http://www.phishtank.com/phish_detail.php?phish_id=7215334,2021-07-06T02:02:56+00:00,yes,2021-07-06T02:05:35+00:00,yes,Other
7215328,http://appurl.io/2SkoWWyPyB,http://www.phishtank.com/phish_detail.php?phish_id=7215328,2021-07-06T02:02:32+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7215175,https://viewscard.r0c9b7t.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7215175,2021-07-06T00:28:14+00:00,yes,2021-07-06T00:32:18+00:00,yes,Other
7215080,https://vendasbradescosaude.com.br,http://www.phishtank.com/phish_detail.php?phish_id=7215080,2021-07-05T23:18:31+00:00,yes,2021-07-22T05:13:23+00:00,yes,Bradesco
7215074,https://atualizacao-cadastral.co/desco/atencao.php,http://www.phishtank.com/phish_detail.php?phish_id=7215074,2021-07-05T23:02:19+00:00,yes,2021-07-22T05:13:23+00:00,yes,Bradesco
7214912,https://atualizacao-cadastral.co/desco/,http://www.phishtank.com/phish_detail.php?phish_id=7214912,2021-07-05T20:31:41+00:00,yes,2021-07-22T05:13:23+00:00,yes,Bradesco
7214898,http://scosupprt.byethost8.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214898,2021-07-05T20:17:26+00:00,yes,2021-07-10T05:57:05+00:00,yes,Other
7214810,https://s.id/secure-home,http://www.phishtank.com/phish_detail.php?phish_id=7214810,2021-07-05T19:00:19+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7214679,http://upload-rederect.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214679,2021-07-05T17:48:20+00:00,yes,2021-07-22T05:13:23+00:00,yes,Other
7214659,https://email.alsea.com.mx/owa/auth/logon.aspx?replaceCurrent=1&amp;url=https%3a%2f%2femail.alsea.com.mx%2fowa%2f,http://www.phishtank.com/phish_detail.php?phish_id=7214659,2021-07-05T17:29:41+00:00,yes,2021-07-28T15:36:24+00:00,yes,Optus
7214630,http://eternalstarculture.com/intern/home.php?vRfQYYF8099KxH8RRiHxscfk6ZlrewmeYIBFetPNxfMam4qsnJMe4OVhg87wSFzW4Eti8fyylYEF4XXt1MCEDD6kCM3Oujs7bsweg2NrWaGGimcjigCh1qpmLVNt66v2vGQ6IESSfDg6V4EQMLaoANV6ZMkVeCZ3Hucni81VJStkP67DSe4Lf5dqpChJegoT0MYlWM2z,http://www.phishtank.com/phish_detail.php?phish_id=7214630,2021-07-05T17:02:03+00:00,yes,2021-07-05T17:04:39+00:00,yes,"Her Majesty's Revenue and Customs"
7214628,http://parkerwayland.com/wp-includes/SimplePie/Cache/prodlist/index.php?nose=1bterz1x2cf6n1&pass=bill&everything=rule,http://www.phishtank.com/phish_detail.php?phish_id=7214628,2021-07-05T17:01:00+00:00,yes,2021-07-05T17:04:39+00:00,yes,Other
7214609,https://dislack.com/f/60d76b242466a7782051cd0e,http://www.phishtank.com/phish_detail.php?phish_id=7214609,2021-07-05T16:53:36+00:00,yes,2021-07-20T06:53:05+00:00,yes,"Internal Revenue Service"
7214610,https://bit.ly/2SsPGpt,http://www.phishtank.com/phish_detail.php?phish_id=7214610,2021-07-05T16:53:36+00:00,yes,2021-07-20T06:53:09+00:00,yes,"Internal Revenue Service"
7214498,https://bleakcomposedcommunication.cerebroofc.repl.co/inicio.html,http://www.phishtank.com/phish_detail.php?phish_id=7214498,2021-07-05T15:50:44+00:00,yes,2021-07-05T16:01:07+00:00,yes,Other
7214454,https://tinyurl.com/nwr7v6ju,http://www.phishtank.com/phish_detail.php?phish_id=7214454,2021-07-05T14:49:18+00:00,yes,2021-07-05T14:52:30+00:00,yes,Other
7214414,http://community-ebay-t7-discussions-forum.html-5.me,http://www.phishtank.com/phish_detail.php?phish_id=7214414,2021-07-05T14:33:38+00:00,yes,2021-07-22T04:53:06+00:00,yes,"eBay, Inc."
7214358,https://creditagricole.zyrosite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214358,2021-07-05T14:15:06+00:00,yes,2021-07-05T14:33:17+00:00,yes,Other
7214311,https://mixmaxevents.com/oasis1/,http://www.phishtank.com/phish_detail.php?phish_id=7214311,2021-07-05T14:09:14+00:00,yes,2021-07-05T14:18:40+00:00,yes,Other
7214306,http://netflix-update-information.cl.avoyrakib.com/CL1/Home/login,http://www.phishtank.com/phish_detail.php?phish_id=7214306,2021-07-05T14:09:01+00:00,yes,2021-07-05T14:18:40+00:00,yes,Other
7214287,http://timeline.fbcom-m36so1oll.kets.sd/connect.html?timelimit=0fd867169374d218ab86336e45638976,http://www.phishtank.com/phish_detail.php?phish_id=7214287,2021-07-05T14:07:55+00:00,yes,2021-07-05T14:17:30+00:00,yes,Other
7214285,http://ethelpay.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214285,2021-07-05T14:07:51+00:00,yes,2021-07-05T14:17:30+00:00,yes,Other
7214286,https://ethelpay.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214286,2021-07-05T14:07:51+00:00,yes,2021-07-05T14:17:30+00:00,yes,Other
7214267,https://metanoiafi.com/NewU/?_ga=2.57127080.323406645.1625408611-1100786125.1625408611,http://www.phishtank.com/phish_detail.php?phish_id=7214267,2021-07-05T14:06:56+00:00,yes,2021-07-05T14:13:40+00:00,yes,Other
7214249,https://sbi.mx/page/41/786/secaccount.php,http://www.phishtank.com/phish_detail.php?phish_id=7214249,2021-07-05T14:06:00+00:00,yes,2021-07-08T21:29:48+00:00,yes,Other
7214244,https://sbi.mx/page/41/786/invalid.php,http://www.phishtank.com/phish_detail.php?phish_id=7214244,2021-07-05T14:05:47+00:00,yes,2021-07-23T12:36:18+00:00,yes,Other
7214243,https://sbi.mx/page/41/786/m.php,http://www.phishtank.com/phish_detail.php?phish_id=7214243,2021-07-05T14:05:43+00:00,yes,2021-07-22T04:53:06+00:00,yes,Other
7214224,https://s.id/Ck48o,http://www.phishtank.com/phish_detail.php?phish_id=7214224,2021-07-05T14:04:26+00:00,yes,2021-07-05T14:10:12+00:00,yes,Other
7214213,http://timeline.fbcom-f27dkt7wxr.kets.sd/connect.html?timelimit=88854a1a8be9393e9e60c179649a264a,http://www.phishtank.com/phish_detail.php?phish_id=7214213,2021-07-05T14:03:37+00:00,yes,2021-07-05T14:09:02+00:00,yes,Other
7214212,http://timeline.fbcom-cg7o4pkuig.kets.sd/connect.html?timelimit=02c9d5b9b977aa6e167ede831cb40fbe,http://www.phishtank.com/phish_detail.php?phish_id=7214212,2021-07-05T14:03:33+00:00,yes,2021-07-05T14:09:02+00:00,yes,Other
7214211,http://timeline.fbcom-81b4xejpx4.kets.sd/connect.html?timelimit=2d573af7a4ee59f1b929a656307796b0,http://www.phishtank.com/phish_detail.php?phish_id=7214211,2021-07-05T14:03:29+00:00,yes,2021-07-05T14:09:02+00:00,yes,Other
7214194,http://cabconnect.com.au/images/wet/2020dhl_topscript/dhl_topscript/cmd-login=1594971c7415418b0ac0a21c58af3912?email=&amp;loginpage=&amp;reff=nwm2zgjjoge5ztziyzaznwzin2yynjnlmdjindljm2e=,http://www.phishtank.com/phish_detail.php?phish_id=7214194,2021-07-05T14:02:19+00:00,yes,2021-07-05T14:06:43+00:00,yes,Other
7214195,http://cabconnect.com.au/images/wet/2020dhl_topscript/dhl_topscript/cmd-login=1594971c7415418b0ac0a21c58af3912/?email=&amp;loginpage=&amp;reff=nwm2zgjjoge5ztziyzaznwzin2yynjnlmdjindljm2e=,http://www.phishtank.com/phish_detail.php?phish_id=7214195,2021-07-05T14:02:19+00:00,yes,2021-07-05T14:06:43+00:00,yes,Other
7214193,https://we-transfer0263.cloudns.ph/w3Jzn7eWx/Log%20in%20_%20WeTransfer.php?Email=mark.payne@primagroup.org,http://www.phishtank.com/phish_detail.php?phish_id=7214193,2021-07-05T14:02:09+00:00,yes,2021-07-05T14:06:43+00:00,yes,Other
7214186,http://timeline.fbcom-xgddn0ngfg.kets.sd/connect.html?timelimit=19d366f476ccd46459fc1421eee5c9c6,http://www.phishtank.com/phish_detail.php?phish_id=7214186,2021-07-05T14:01:38+00:00,yes,2021-07-05T14:06:44+00:00,yes,Other
7214183,https://cordovasic.com/tan/htp/raa/next.php?ss=2&amp;email=YWNjb3VudHNwYXlhYmxlQGNlcmVzLmNvb3A=,http://www.phishtank.com/phish_detail.php?phish_id=7214183,2021-07-05T14:01:26+00:00,yes,2021-07-05T14:05:33+00:00,yes,Other
7214018,https://upload-rederect.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7214018,2021-07-05T12:51:33+00:00,yes,2021-07-22T04:53:06+00:00,yes,Other
7214006,https://sites.google.com/view/wsdxcvvbnb/bt,http://www.phishtank.com/phish_detail.php?phish_id=7214006,2021-07-05T12:47:55+00:00,yes,2021-07-25T19:06:10+00:00,yes,Other
