_id,url,type,level,meta 
609542f7aeb5afd5ddfc8df9,https://www.facebook.com/BSVIENCHORAY/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dfa,https://www.facebook.com/BVCHORAY/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dfb,https://www.facebook.com/D%E1%BB%8Bch-V%E1%BB%A5-Gi%E1%BA%A5y-Ngh%E1%BB%89-%E1%BB%90m-103354064614970/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dfc,https://www.facebook.com/Hi%E1%BA%BFu-PC-101620821829780/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dfd,https://www.facebook.com/HieuPC.Fan/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dfe,https://www.facebook.com/HieuPc.VN/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8dff,https://www.facebook.com/NMH.Fan/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e00,https://www.facebook.com/Ng%C3%B4-Minh-Hi%C3%AA%CC%81u-Hi%C3%AA%CC%81u-PC-101048191917982,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e01,https://www.facebook.com/Ng%C3%B4-Minh-Hi%E1%BA%BFu-103827758000990,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e02,https://www.facebook.com/Ngo-Minh-Hieu-101512455192456/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e03,https://www.facebook.com/NgoMinhHieu.Fan/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e04,https://www.facebook.com/NgoMinhHieu.Vn/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e05,https://www.facebook.com/NgoMinhHieuu/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e06,https://www.facebook.com/bvienchoray/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e07,https://www.facebook.com/chongluadao.net/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e08,https://www.facebook.com/groups/1331174013755474/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e09,https://www.facebook.com/groups/chongluadao.net/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0a,https://www.facebook.com/hieu.ngominh.330/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0b,https://www.facebook.com/profile.php?id=100034824210837/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0c,https://www.facebook.com/profile.php?id=100047280828984,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0d,https://www.facebook.com/theanh28linhka/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0e,https://www.shinhanbank-tindunghanoi.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e0f,https://www.tinchapluong-techcombank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e10,https://www.tindung-techcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e11,https://www.tindung-vietcombank.info/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e12,https://www.tindung-vietcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e13,https://www.tindung-vietcombank247.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e14,https://www.tindung-vpbank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e15,https://www.tindung24h-vietcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e16,https://www.tindungnganhang-vietnam247.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e17,https://www.tindungnganhang-vietnam365.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e18,https://www.tindungshinhanbank.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e19,https://www.tindungtechcombank247.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1a,https://www.vay-vietcombank.biz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1b,https://www.vaynganhang-techcombank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1c,https://www.vaynganhangshinhan.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1d,https://www.vaytheoluong-techcombank360.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1e,https://www.vaytheoluong-vietcombank24h.biz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e1f,https://www.vaytheoluongtechcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e20,https://www.vaytien-sacombank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e21,https://www.vaytiennhanh-shinhan.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e22,https://www.vaytinchap-shinhan.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e23,https://www.vaytinchap-shinhanbank247.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e24,https://www.vaytinchap-tpbank-hanoi.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e25,https://www.vaytinchap-tpbank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e26,https://www.vaytindung-techcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e27,https://www.vayvon-shinhanbank-24h.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e28,https://www.vayvon-techcombank.biz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e29,https://www.vietcombank-hotrovaykhachhang.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2a,https://www.vietnamaairlines.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2b,https://www.vietnamairlinesgiare.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2c,http://www.hotrovaytinchapshinhan.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2d,http://www.shinhanvaytieudung.net/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2e,http://www.tinchap-techcombank.store/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e2f,http://www.tindungtechcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e30,http://www.vaytien-techcombank.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e31,http://www.vaytinchapshinhan247.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e32,http://www.vaytindungshinhan.net/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e33,http://www.vayvonnganhang-techcombank24h.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e34,http://www.vayvonshinhanvn.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e35,http://www.banglaivietnam.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e36,http://www.dangkytinchapshinhan.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e37,http://www.kenh29.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e38,http://www.nganhang-shinhanvietnam.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e39,http://phongvu.bantheme.top/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3a,http://www.shinhanbank-khcn.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3b,http://www.shinhanbank.info.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3c,http://www.shinhanonline.com.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3d,http://www.shinhanvaytieudung.net/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3e,http://www.shinhanvayvon.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e3f,http://www.tindungshinhanbank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e40,http://www.vaynhanhshinhanbank.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e41,http://www.vayshinhan.top/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e42,http://www.vayshinhanbanks.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e43,http://www.vaytienshinhanbank.xyz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e44,http://www.vaytinchapshinhanbank-vn.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e45,http://www.vayvonshinhantoanquoc.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e46,http://www.vayvontieudungshinhanbank.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e47,http://www.vietjetairlines.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e48,http://www.vietjetvn.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e49,http://www.vietnamairliness.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4a,http://www.vietnamairslines.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4b,http://www.viettel-store.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4c,https://apps.apple.com/us/app/bookvietjet/id1346969467,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4d,https://www.bambooaiirways.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4e,https://www.bambooairlines.com.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e4f,https://www.bambooairway.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e50,https://card.vaynganhangshinhan.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e51,https://www.chongluadao.ac/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e52,https://www.chongluadao.biz/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e53,https://www.chongluadao.cc/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e54,https://www.chongluadao.info/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e55,https://www.chongluadao.io/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e56,https://www.chongluadao.org/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e57,https://www.cucgplxgov.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e58,https://www.danielwellington.online/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e59,https://www.evkey.org/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5a,https://www.i-vietcombank.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5b,https://www.jetstarvietnam.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5c,https://www.facebook.com/Ngo-Minh-Hieu-101512455192456/,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5d,https://play.google.com/store/apps/details?id=vn.teraapp.n8410&hl=vi&showAllReviews=true,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5e,https://www.shinhanbanker.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e5f,https://sites.google.com/site/tiengiauytinxuanle/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e60,https://www.thptnguyendang.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e61,https://www.tieudungshinhanbank.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e62,https://www.tindung-shinhan.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e63,https://www.unikey.blog/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e64,https://www.unikey.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e65,https://vay-shinhanbank.autoads.asia/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e66,https://www.vaytieudung-shinhan.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e67,https://www.vaytinchapnhanh-bidv.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e68,https://www.vaytinchaptieudungshinhanbank.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e69,https://www.vayvonshinhanhanoi.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6a,https://www.vietjet.asia/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6b,https://www.vietjet.net/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6c,https://www.vietjetairs.com.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6d,https://www.vietjetonline.com/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6e,https://www.vietjets.com.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e6f,https://www.vietnam-airline.org/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e70,https://www.vietnamairslines.com.vn/*,impersonate_fake,high,{}
609542f7aeb5afd5ddfc8e71,https://www.vietnamairslines.vn/*,impersonate_fake,high,{}
60954301aeb5afd5ddfc8e72,http://3.84.109.91/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e73,http://adobe-redeem-code.festivalbilekligi.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e74,http://www.bluemediafiles.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e75,http://bom13love.mov.mn/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e76,http://bugsogarena.mobie.in/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e77,http://www.checkfbvn.tk/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e78,http://www.chongback247.tk/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e79,http://www.cmtd-thethao.com.vn/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7a,http://www.crackbros.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7b,http://www.delta-searches.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7c,http://www.dl.teamobi.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7d,http://www.easyfiles.xax.one/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7e,http://www.farmforfun.xyz/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e7f,http://www.fullcrack.vn/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e80,http://www.hacktaikhoanfacebook.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e81,http://www.pubguc.live/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e82,http://www.smile-129.xtgem.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e83,http://www.v4u.me/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e84,http://xacnhansever1.freevnn.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e85,https://www.113hax.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e86,https://www.ad-guard.xyz/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e87,https://www.anygamesearch.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e88,https://www.appleville.live/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e89,https://www.ccfb.tk/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8a,https://www.convertitsearch.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8b,https://www.crackheap.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8c,https://www.crackheaps.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8d,https://www.crackorg.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8e,https://www.file.vet/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e8f,https://www.fptinternet.org/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e90,https://www.gamefullcrack.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e91,https://gamemod.giangho.mobi/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e92,https://www.gehack.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e93,https://get.convertitsearch.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e94,https://www.getmyfreedownload.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e95,https://www.gianghomang.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e96,https://www.gofazone.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e97,https://www.hackfb.online/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e98,https://www.hacklienminh.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e99,https://www.hacklike.org/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9a,https://www.hacknickzalo.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9b,https://www.hackpubg.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9c,https://www.hackvn.pro/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9d,https://install.searchconverterit.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9e,https://www.keygenninja.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8e9f,https://www.mmlive.vip/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea0,https://www.nernacoun.gq/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea1,https://www.otzn.info/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea2,https://www.phanmemgoc.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea3,https://www.phongtricker.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea4,https://www.piratewares.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea5,https://www.romgoc.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea6,https://www.searchconverterit.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea7,https://sg.asiarchv.click/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea8,https://www.shopclone.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ea9,https://www.sieucheck.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eaa,https://www.sieuhack.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eab,https://www.sieuhackpass.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eac,https://silence.unfurlable.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ead,https://sites.google.com/site/hacksogarena/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eae,https://www.startcrack.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eaf,https://www.tanglike.biz/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb0,https://www.toolvip365.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb1,https://www.unfurlable.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb2,https://v2.amz.team/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb3,https://www.vipclone.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb4,https://www.viralnewsobserver.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb5,https://www.vnchack.com/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb6,https://www.facebook.com/Hack-Garena-1697310600538860/,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb7,https://www.facebook.com/profile.php?id=101512455192456,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb8,https://www.facebook.com/profile.php?id=101611778624602,dangerous_link,high,{}
60954301aeb5afd5ddfc8eb9,https://www.facebook.com/profile.php?id=102041735045327,dangerous_link,high,{}
60954301aeb5afd5ddfc8eba,https://www.facebook.com/profile.php?id=104739314874100,dangerous_link,high,{}
60954301aeb5afd5ddfc8ebb,https://www.facebook.com/profile.php?id=107018994336230,dangerous_link,high,{}
60954301aeb5afd5ddfc8ebc,https://www.facebook.com/profile.php?id=107803617794402,dangerous_link,high,{}
60954301aeb5afd5ddfc8ebd,https://www.facebook.com/profile.php?id=108954331007568,dangerous_link,high,{}
60954301aeb5afd5ddfc8ebe,https://www.facebook.com/profile.php?id=110261160809298,dangerous_link,high,{}
60954301aeb5afd5ddfc8ebf,https://www.facebook.com/profile.php?id=112631630125185,dangerous_link,high,{}
60954301aeb5afd5ddfc8ec0,https://www.facebook.com/profile.php?id=114721586941465,dangerous_link,high,{}
60954301aeb5afd5ddfc8ec2,https://www.hackgame360.net/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ec3,https://www.onlinelikeshare.xyz/*,dangerous_link,high,{}
60954301aeb5afd5ddfc8ec4,https://www.zc883388.com/*,dangerous_link,high,{}
6095430aaeb5afd5ddfc8ec5,http://www.bongda12h.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ec6,http://www.caudevip.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ec8,http://www.jetstarairlines.vn/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ec9,http://www.kenhtintucmoi24h.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eca,http://www.loc88.fun/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ecb,http://www.p500vn.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ecc,http://www.soicau268.win/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ecd,http://www.truyentv.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ece,http://www.8bongda.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ecf,http://www.chienthangyule.xyz/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed0,http://www.thienlong99.vip/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed1,https://113gamingvn.selly.store/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed2,https://www.11bet.win/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed3,https://www.123casino.org/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed4,https://www.68rich.org/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed5,https://www.8live.win/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed6,https://www.aipcrquebec2010.org/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed7,https://www.arbazzz.cc/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed8,https://www.banthang.me/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ed9,https://www.baohay60s.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eda,https://bbs.hoakhuya.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8edb,https://www.bet88.info/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8edc,https://www.bnewspr.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8edd,https://www.bong90.club/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ede,https://www.bum79.vin/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8edf,https://www.casinoae888.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee0,https://cmkt.dafapromo.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee1,https://www.congdongvietnam247.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee2,https://www.cuoctai11bet.vip/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee4,https://www.dabet.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee5,https://www.dafapromo.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee6,https://www.danh1548.xyz/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee7,https://www.debet.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee8,https://www.fa88.online/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ee9,https://www.fabet.info/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eea,https://www.fairbet88vn.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eeb,https://www.fcb8.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eec,https://www.five88.biz/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eed,https://www.foryune99.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eee,https://www.free3dgame.xyz/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eef,https://www.go88.info/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef0,https://hiqq.qq8788.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef1,https://www.hoakhuya.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef2,https://hochiminh69.wordpress.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef3,https://www.jbo.com.co/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef4,https://www.jbokeo.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef5,https://www.k8dl08.cc/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef7,https://ku.ku711.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef8,https://ku.ku999.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8ef9,https://www.ku711.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8efa,https://www.ku999.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8efb,https://www.kubet.link/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8efc,https://www.kubeta.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8efd,https://www.lode68.win/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8efe,https://www.lode88.us/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8eff,https://lp.zowinvn.vip/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f00,https://mail.aisc.com.vn/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f01,https://www.may88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f02,https://www.natra.tv/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f03,https://www.nhacaitop.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f04,https://www.nhacaitop10.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f05,https://www.one88.me/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f06,https://www.oxbet.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f07,https://qc.sin88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f08,https://www.qq8788viet.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f09,https://www.red88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0a,https://www.rongho11.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0b,https://www.sanhrong.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0c,https://www.sin88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0d,https://sites.google.com/view/hoadondo/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0e,https://www.sky88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f0f,https://www.sv88.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f10,https://tai.go88.info/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f11,https://www.tcs999.net/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f12,https://www.thegioislot.com/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f13,https://www.thethaovip.vip/*,bad_sensitive_content,high,{}
6095430aaeb5afd5ddfc8f14,https://www.thuetong.com/*,bad_sensitive_content,high,{}
